"Result:S-CSCF Registered Sub(2023-10-26 140525)_20231026_140551.csv"
"Save Time:2023-10-26 14:05:51"
"User Name:ca_usr"


"NE Type Name:CSCF"

"NE Names:CBTCSCF01;SNBCSCF01;DPS_CSCF01"

"Function Subset Name:S-CSCF Session Unrelated Measurement"

"Total 1,727 records"

"Start Time","Period (min)","NE Name","SCSCF","Number of S-CSCF Registered Users (number)","Rate of S-CSCF Successful Initial Registrations (%)","Rate of S-CSCF Successful Re-registrations (%)"
"2023-10-24 11:40:00","5","CBTCSCF01","S-CSCF ID=0","6124130","83.789","99.44"
"2023-10-24 11:45:00","5","CBTCSCF01","S-CSCF ID=0","6124025","84.375","99.459"
"2023-10-24 11:50:00","5","CBTCSCF01","S-CSCF ID=0","6123616","84.602","99.448"
"2023-10-24 11:55:00","5","CBTCSCF01","S-CSCF ID=0","6124278","84.474","99.448"
"2023-10-24 12:00:00","5","CBTCSCF01","S-CSCF ID=0","6127036","85.298","99.483"
"2023-10-24 12:05:00","5","CBTCSCF01","S-CSCF ID=0","6128836","85.014","99.434"
"2023-10-24 12:10:00","5","CBTCSCF01","S-CSCF ID=0","6130365","84.893","99.453"
"2023-10-24 12:15:00","5","CBTCSCF01","S-CSCF ID=0","6131407","84.996","99.437"
"2023-10-24 12:20:00","5","CBTCSCF01","S-CSCF ID=0","6131666","84.466","99.447"
"2023-10-24 12:25:00","5","CBTCSCF01","S-CSCF ID=0","6131793","84.499","99.424"
"2023-10-24 12:30:00","5","CBTCSCF01","S-CSCF ID=0","6131858","84.525","99.435"
"2023-10-24 12:35:00","5","CBTCSCF01","S-CSCF ID=0","6132085","84.686","99.462"
"2023-10-24 12:40:00","5","CBTCSCF01","S-CSCF ID=0","6131455","84.309","99.439"
"2023-10-24 12:45:00","5","CBTCSCF01","S-CSCF ID=0","6130678","84.533","99.443"
"2023-10-24 12:50:00","5","CBTCSCF01","S-CSCF ID=0","6129853","84.545","99.472"
"2023-10-24 12:55:00","5","CBTCSCF01","S-CSCF ID=0","6129101","84.299","99.428"
"2023-10-24 13:00:00","5","CBTCSCF01","S-CSCF ID=0","6128779","84.931","99.447"
"2023-10-24 13:05:00","5","CBTCSCF01","S-CSCF ID=0","6128820","84.629","99.445"
"2023-10-24 13:10:00","5","CBTCSCF01","S-CSCF ID=0","6128414","84.018","99.494"
"2023-10-24 13:15:00","5","CBTCSCF01","S-CSCF ID=0","6128472","84.193","99.463"
"2023-10-24 13:20:00","5","CBTCSCF01","S-CSCF ID=0","6128892","84.548","99.456"
"2023-10-24 13:25:00","5","CBTCSCF01","S-CSCF ID=0","6129227","84.243","99.445"
"2023-10-24 13:30:00","5","CBTCSCF01","S-CSCF ID=0","6129385","84.089","99.476"
"2023-10-24 13:35:00","5","CBTCSCF01","S-CSCF ID=0","6129472","84.396","99.463"
"2023-10-24 13:40:00","5","CBTCSCF01","S-CSCF ID=0","6129860","84.04","99.46"
"2023-10-24 13:45:00","5","CBTCSCF01","S-CSCF ID=0","6130240","83.896","99.448"
"2023-10-24 13:50:00","5","CBTCSCF01","S-CSCF ID=0","6130442","84.04","99.476"
"2023-10-24 13:55:00","5","CBTCSCF01","S-CSCF ID=0","6131070","84.339","99.458"
"2023-10-24 14:00:00","5","CBTCSCF01","S-CSCF ID=0","6132317","84.554","99.489"
"2023-10-24 14:05:00","5","CBTCSCF01","S-CSCF ID=0","6133292","84.421","99.47"
"2023-10-24 14:10:00","5","CBTCSCF01","S-CSCF ID=0","6134189","84.461","99.469"
"2023-10-24 14:15:00","5","CBTCSCF01","S-CSCF ID=0","6134835","84.324","99.449"
"2023-10-24 14:20:00","5","CBTCSCF01","S-CSCF ID=0","6135912","84.332","99.483"
"2023-10-24 14:25:00","5","CBTCSCF01","S-CSCF ID=0","6136349","84.265","99.446"
"2023-10-24 14:30:00","5","CBTCSCF01","S-CSCF ID=0","6136722","84.234","99.469"
"2023-10-24 14:35:00","5","CBTCSCF01","S-CSCF ID=0","6137446","84.143","99.477"
"2023-10-24 14:40:00","5","CBTCSCF01","S-CSCF ID=0","6138078","84.351","99.476"
"2023-10-24 14:45:00","5","CBTCSCF01","S-CSCF ID=0","6138587","84.326","99.474"
"2023-10-24 14:50:00","5","CBTCSCF01","S-CSCF ID=0","6138508","84.277","99.473"
"2023-10-24 14:55:00","5","CBTCSCF01","S-CSCF ID=0","6138250","84.161","99.473"
"2023-10-24 15:00:00","5","CBTCSCF01","S-CSCF ID=0","6138514","84.83","99.471"
"2023-10-24 15:05:00","5","CBTCSCF01","S-CSCF ID=0","6138812","84.523","99.489"
"2023-10-24 15:10:00","5","CBTCSCF01","S-CSCF ID=0","6138661","84.608","99.478"
"2023-10-24 15:15:00","5","CBTCSCF01","S-CSCF ID=0","6138635","84.352","99.469"
"2023-10-24 15:20:00","5","CBTCSCF01","S-CSCF ID=0","6139265","84.685","99.488"
"2023-10-24 15:25:00","5","CBTCSCF01","S-CSCF ID=0","6139775","84.502","99.471"
"2023-10-24 15:30:00","5","CBTCSCF01","S-CSCF ID=0","6139893","84.567","99.476"
"2023-10-24 15:35:00","5","CBTCSCF01","S-CSCF ID=0","6139917","84.572","99.477"
"2023-10-24 15:40:00","5","CBTCSCF01","S-CSCF ID=0","6139628","84.307","99.452"
"2023-10-24 15:45:00","5","CBTCSCF01","S-CSCF ID=0","6139956","84.468","99.454"
"2023-10-24 15:50:00","5","CBTCSCF01","S-CSCF ID=0","6140446","84.54","99.493"
"2023-10-24 15:55:00","5","CBTCSCF01","S-CSCF ID=0","6140984","84.57","99.487"
"2023-10-24 16:00:00","5","CBTCSCF01","S-CSCF ID=0","6141161","84.621","99.447"
"2023-10-24 16:05:00","5","CBTCSCF01","S-CSCF ID=0","6142042","84.894","99.47"
"2023-10-24 16:10:00","5","CBTCSCF01","S-CSCF ID=0","6141741","84.791","99.456"
"2023-10-24 16:15:00","5","CBTCSCF01","S-CSCF ID=0","6140645","84.343","99.466"
"2023-10-24 16:20:00","5","CBTCSCF01","S-CSCF ID=0","6139911","84.325","99.469"
"2023-10-24 16:25:00","5","CBTCSCF01","S-CSCF ID=0","6139425","84.677","99.473"
"2023-10-24 16:30:00","5","CBTCSCF01","S-CSCF ID=0","6138255","84.353","99.465"
"2023-10-24 16:35:00","5","CBTCSCF01","S-CSCF ID=0","6137311","84.475","99.491"
"2023-10-24 16:40:00","5","CBTCSCF01","S-CSCF ID=0","6136257","84.509","99.454"
"2023-10-24 16:45:00","5","CBTCSCF01","S-CSCF ID=0","6134491","84.7","99.485"
"2023-10-24 16:50:00","5","CBTCSCF01","S-CSCF ID=0","6133215","84.861","99.478"
"2023-10-24 16:55:00","5","CBTCSCF01","S-CSCF ID=0","6132436","84.862","99.481"
"2023-10-24 17:00:00","5","CBTCSCF01","S-CSCF ID=0","6131591","85.447","99.473"
"2023-10-24 17:05:00","5","CBTCSCF01","S-CSCF ID=0","6131425","85.297","99.46"
"2023-10-24 17:10:00","5","CBTCSCF01","S-CSCF ID=0","6132035","85.161","99.515"
"2023-10-24 17:15:00","5","CBTCSCF01","S-CSCF ID=0","6132174","84.68","99.488"
"2023-10-24 17:20:00","5","CBTCSCF01","S-CSCF ID=0","6132297","84.948","99.46"
"2023-10-24 17:25:00","5","CBTCSCF01","S-CSCF ID=0","6132490","84.856","99.48"
"2023-10-24 17:30:00","5","CBTCSCF01","S-CSCF ID=0","6133772","85.354","99.487"
"2023-10-24 17:35:00","5","CBTCSCF01","S-CSCF ID=0","6134108","84.708","99.466"
"2023-10-24 17:40:00","5","CBTCSCF01","S-CSCF ID=0","6133599","85.318","99.463"
"2023-10-24 17:45:00","5","CBTCSCF01","S-CSCF ID=0","6133144","85.343","99.463"
"2023-10-24 17:50:00","5","CBTCSCF01","S-CSCF ID=0","6130486","85.711","99.42"
"2023-10-24 17:55:00","5","CBTCSCF01","S-CSCF ID=0","6128071","85.422","99.476"
"2023-10-24 18:00:00","5","CBTCSCF01","S-CSCF ID=0","6127536","85.697","99.453"
"2023-10-24 18:05:00","5","CBTCSCF01","S-CSCF ID=0","6129566","85.712","99.457"
"2023-10-24 18:10:00","5","CBTCSCF01","S-CSCF ID=0","6132300","86.306","99.492"
"2023-10-24 18:15:00","5","CBTCSCF01","S-CSCF ID=0","6134107","86.052","99.461"
"2023-10-24 18:20:00","5","CBTCSCF01","S-CSCF ID=0","6137107","86.116","99.469"
"2023-10-24 18:25:00","5","CBTCSCF01","S-CSCF ID=0","6140190","85.911","99.453"
"2023-10-24 18:30:00","5","CBTCSCF01","S-CSCF ID=0","6143984","86.045","99.463"
"2023-10-24 18:35:00","5","CBTCSCF01","S-CSCF ID=0","6146938","85.543","99.465"
"2023-10-24 18:40:00","5","CBTCSCF01","S-CSCF ID=0","6150269","85.264","99.46"
"2023-10-24 18:45:00","5","CBTCSCF01","S-CSCF ID=0","6153656","85.384","99.448"
"2023-10-24 18:50:00","5","CBTCSCF01","S-CSCF ID=0","6156776","85.428","99.469"
"2023-10-24 18:55:00","5","CBTCSCF01","S-CSCF ID=0","6158245","85.086","99.448"
"2023-10-24 19:00:00","5","CBTCSCF01","S-CSCF ID=0","6159049","85.267","99.451"
"2023-10-24 19:05:00","5","CBTCSCF01","S-CSCF ID=0","6158263","84.859","99.448"
"2023-10-24 19:10:00","5","CBTCSCF01","S-CSCF ID=0","6157957","84.675","99.455"
"2023-10-24 19:15:00","5","CBTCSCF01","S-CSCF ID=0","6158719","84.94","99.474"
"2023-10-24 19:20:00","5","CBTCSCF01","S-CSCF ID=0","6160054","85.085","99.47"
"2023-10-24 19:25:00","5","CBTCSCF01","S-CSCF ID=0","6162065","85.297","99.447"
"2023-10-24 19:30:00","5","CBTCSCF01","S-CSCF ID=0","6162917","84.87","99.494"
"2023-10-24 19:35:00","5","CBTCSCF01","S-CSCF ID=0","6163236","84.946","99.463"
"2023-10-24 19:40:00","5","CBTCSCF01","S-CSCF ID=0","6164088","84.772","99.48"
"2023-10-24 19:45:00","5","CBTCSCF01","S-CSCF ID=0","6164815","84.882","99.471"
"2023-10-24 19:50:00","5","CBTCSCF01","S-CSCF ID=0","6164616","84.459","99.483"
"2023-10-24 19:55:00","5","CBTCSCF01","S-CSCF ID=0","6163465","84.361","99.447"
"2023-10-24 20:00:00","5","CBTCSCF01","S-CSCF ID=0","6162346","84.687","99.444"
"2023-10-24 20:05:00","5","CBTCSCF01","S-CSCF ID=0","6161533","84.378","99.471"
"2023-10-24 20:10:00","5","CBTCSCF01","S-CSCF ID=0","6160672","84.467","99.486"
"2023-10-24 20:15:00","5","CBTCSCF01","S-CSCF ID=0","6159401","84.567","99.469"
"2023-10-24 20:20:00","5","CBTCSCF01","S-CSCF ID=0","6157358","84.332","99.493"
"2023-10-24 20:25:00","5","CBTCSCF01","S-CSCF ID=0","6155615","84.108","99.465"
"2023-10-24 20:30:00","5","CBTCSCF01","S-CSCF ID=0","6153141","84.337","99.446"
"2023-10-24 20:35:00","5","CBTCSCF01","S-CSCF ID=0","6150067","84.121","99.477"
"2023-10-24 20:40:00","5","CBTCSCF01","S-CSCF ID=0","6146457","83.99","99.457"
"2023-10-24 20:45:00","5","CBTCSCF01","S-CSCF ID=0","6143034","84.169","99.449"
"2023-10-24 20:50:00","5","CBTCSCF01","S-CSCF ID=0","6139629","83.827","99.497"
"2023-10-24 20:55:00","5","CBTCSCF01","S-CSCF ID=0","6135411","83.729","99.501"
"2023-10-24 21:00:00","5","CBTCSCF01","S-CSCF ID=0","6130705","83.66","99.455"
"2023-10-24 21:05:00","5","CBTCSCF01","S-CSCF ID=0","6126253","83.984","99.489"
"2023-10-24 21:10:00","5","CBTCSCF01","S-CSCF ID=0","6120126","83.784","99.5"
"2023-10-24 21:15:00","5","CBTCSCF01","S-CSCF ID=0","6112780","83.769","99.506"
"2023-10-24 21:20:00","5","CBTCSCF01","S-CSCF ID=0","6105984","83.65","99.535"
"2023-10-24 21:25:00","5","CBTCSCF01","S-CSCF ID=0","6099217","83.666","99.483"
"2023-10-24 21:30:00","5","CBTCSCF01","S-CSCF ID=0","6093101","83.908","99.508"
"2023-10-24 21:35:00","5","CBTCSCF01","S-CSCF ID=0","6086456","83.674","99.51"
"2023-10-24 21:40:00","5","CBTCSCF01","S-CSCF ID=0","6080201","83.874","99.531"
"2023-10-24 21:45:00","5","CBTCSCF01","S-CSCF ID=0","6074417","83.778","99.525"
"2023-10-24 21:50:00","5","CBTCSCF01","S-CSCF ID=0","6068229","83.791","99.562"
"2023-10-24 21:55:00","5","CBTCSCF01","S-CSCF ID=0","6062155","83.4","99.52"
"2023-10-24 22:00:00","5","CBTCSCF01","S-CSCF ID=0","6055381","83.571","99.539"
"2023-10-24 22:05:00","5","CBTCSCF01","S-CSCF ID=0","6049205","83.612","99.541"
"2023-10-24 22:10:00","5","CBTCSCF01","S-CSCF ID=0","6042982","83.561","99.554"
"2023-10-24 22:15:00","5","CBTCSCF01","S-CSCF ID=0","6036898","83.08","99.581"
"2023-10-24 22:20:00","5","CBTCSCF01","S-CSCF ID=0","6030707","83.243","99.555"
"2023-10-24 22:25:00","5","CBTCSCF01","S-CSCF ID=0","6025371","83.468","99.584"
"2023-10-24 22:30:00","5","CBTCSCF01","S-CSCF ID=0","6018668","82.854","99.56"
"2023-10-24 22:35:00","5","CBTCSCF01","S-CSCF ID=0","6012265","82.772","99.582"
"2023-10-24 22:40:00","5","CBTCSCF01","S-CSCF ID=0","6006136","82.813","99.6"
"2023-10-24 22:45:00","5","CBTCSCF01","S-CSCF ID=0","5999748","82.579","99.605"
"2023-10-24 22:50:00","5","CBTCSCF01","S-CSCF ID=0","5993495","82.675","99.598"
"2023-10-24 22:55:00","5","CBTCSCF01","S-CSCF ID=0","5987077","82.684","99.605"
"2023-10-24 23:00:00","5","CBTCSCF01","S-CSCF ID=0","5977101","82.989","99.595"
"2023-10-24 23:05:00","5","CBTCSCF01","S-CSCF ID=0","5970600","82.654","99.615"
"2023-10-24 23:10:00","5","CBTCSCF01","S-CSCF ID=0","5965022","82.64","99.6"
"2023-10-24 23:15:00","5","CBTCSCF01","S-CSCF ID=0","5959220","82.512","99.602"
"2023-10-24 23:20:00","5","CBTCSCF01","S-CSCF ID=0","5953231","82.455","99.612"
"2023-10-24 23:25:00","5","CBTCSCF01","S-CSCF ID=0","5947639","82.501","99.624"
"2023-10-24 23:30:00","5","CBTCSCF01","S-CSCF ID=0","5941163","82.524","99.633"
"2023-10-24 23:35:00","5","CBTCSCF01","S-CSCF ID=0","5936221","82.621","99.64"
"2023-10-24 23:40:00","5","CBTCSCF01","S-CSCF ID=0","5930666","82.369","99.644"
"2023-10-24 23:45:00","5","CBTCSCF01","S-CSCF ID=0","5925651","82.122","99.645"
"2023-10-24 23:50:00","5","CBTCSCF01","S-CSCF ID=0","5920898","82.015","99.647"
"2023-10-24 23:55:00","5","CBTCSCF01","S-CSCF ID=0","5916466","82.52","99.623"
"2023-10-25 00:00:00","5","CBTCSCF01","S-CSCF ID=0","5908046","83.14","99.66"
"2023-10-25 00:05:00","5","CBTCSCF01","S-CSCF ID=0","5902832","83.096","99.642"
"2023-10-25 00:10:00","5","CBTCSCF01","S-CSCF ID=0","5898214","83.191","99.648"
"2023-10-25 00:15:00","5","CBTCSCF01","S-CSCF ID=0","5893830","83.229","99.657"
"2023-10-25 00:20:00","5","CBTCSCF01","S-CSCF ID=0","5889494","83.554","99.672"
"2023-10-25 00:25:00","5","CBTCSCF01","S-CSCF ID=0","5885253","82.708","99.627"
"2023-10-25 00:30:00","5","CBTCSCF01","S-CSCF ID=0","5881111","82.773","99.69"
"2023-10-25 00:35:00","5","CBTCSCF01","S-CSCF ID=0","5877265","82.909","99.683"
"2023-10-25 00:40:00","5","CBTCSCF01","S-CSCF ID=0","5873857","82.958","99.692"
"2023-10-25 00:45:00","5","CBTCSCF01","S-CSCF ID=0","5870361","82.565","99.676"
"2023-10-25 00:50:00","5","CBTCSCF01","S-CSCF ID=0","5866644","81.865","99.7"
"2023-10-25 00:55:00","5","CBTCSCF01","S-CSCF ID=0","5863272","82.519","99.695"
"2023-10-25 01:00:00","5","CBTCSCF01","S-CSCF ID=0","5857646","84.697","99.688"
"2023-10-25 01:05:00","5","CBTCSCF01","S-CSCF ID=0","5854243","84.787","99.705"
"2023-10-25 01:10:00","5","CBTCSCF01","S-CSCF ID=0","5850802","82.563","99.69"
"2023-10-25 01:15:00","5","CBTCSCF01","S-CSCF ID=0","5847292","81.782","99.7"
"2023-10-25 01:20:00","5","CBTCSCF01","S-CSCF ID=0","5843973","81.284","99.716"
"2023-10-25 01:25:00","5","CBTCSCF01","S-CSCF ID=0","5840907","81.022","99.68"
"2023-10-25 01:30:00","5","CBTCSCF01","S-CSCF ID=0","5837291","81.418","99.699"
"2023-10-25 01:35:00","5","CBTCSCF01","S-CSCF ID=0","5834277","81.218","99.71"
"2023-10-25 01:40:00","5","CBTCSCF01","S-CSCF ID=0","5831129","81.207","99.711"
"2023-10-25 01:45:00","5","CBTCSCF01","S-CSCF ID=0","5828136","80.198","99.717"
"2023-10-25 01:50:00","5","CBTCSCF01","S-CSCF ID=0","5825406","80.731","99.706"
"2023-10-25 01:55:00","5","CBTCSCF01","S-CSCF ID=0","5823134","81.084","99.705"
"2023-10-25 02:00:00","5","CBTCSCF01","S-CSCF ID=0","5818989","94.769","99.696"
"2023-10-25 02:05:00","5","CBTCSCF01","S-CSCF ID=0","5818009","83.146","99.709"
"2023-10-25 02:10:00","5","CBTCSCF01","S-CSCF ID=0","5815733","81.778","99.709"
"2023-10-25 02:15:00","5","CBTCSCF01","S-CSCF ID=0","5813549","81.636","99.734"
"2023-10-25 02:20:00","5","CBTCSCF01","S-CSCF ID=0","5811253","83.289","99.726"
"2023-10-25 02:25:00","5","CBTCSCF01","S-CSCF ID=0","5809274","81.652","99.705"
"2023-10-25 02:30:00","5","CBTCSCF01","S-CSCF ID=0","5806679","81.015","99.747"
"2023-10-25 02:35:00","5","CBTCSCF01","S-CSCF ID=0","5804588","81.497","99.726"
"2023-10-25 02:40:00","5","CBTCSCF01","S-CSCF ID=0","5802484","82.308","99.728"
"2023-10-25 02:45:00","5","CBTCSCF01","S-CSCF ID=0","5800513","81.08","99.719"
"2023-10-25 02:50:00","5","CBTCSCF01","S-CSCF ID=0","5798956","81.587","99.731"
"2023-10-25 02:55:00","5","CBTCSCF01","S-CSCF ID=0","5798478","82.525","99.735"
"2023-10-25 03:00:00","5","CBTCSCF01","S-CSCF ID=0","5796246","81.943","99.74"
"2023-10-25 03:05:00","5","CBTCSCF01","S-CSCF ID=0","5794755","80.645","99.72"
"2023-10-25 03:10:00","5","CBTCSCF01","S-CSCF ID=0","5793111","79.701","99.759"
"2023-10-25 03:15:00","5","CBTCSCF01","S-CSCF ID=0","5791609","80.389","99.727"
"2023-10-25 03:20:00","5","CBTCSCF01","S-CSCF ID=0","5790787","80.804","99.753"
"2023-10-25 03:25:00","5","CBTCSCF01","S-CSCF ID=0","5789961","80.631","99.74"
"2023-10-25 03:30:00","5","CBTCSCF01","S-CSCF ID=0","5788712","80.455","99.751"
"2023-10-25 03:35:00","5","CBTCSCF01","S-CSCF ID=0","5787520","80.579","99.745"
"2023-10-25 03:40:00","5","CBTCSCF01","S-CSCF ID=0","5786504","80.363","99.746"
"2023-10-25 03:45:00","5","CBTCSCF01","S-CSCF ID=0","5785515","80.223","99.745"
"2023-10-25 03:50:00","5","CBTCSCF01","S-CSCF ID=0","5785693","81.943","99.738"
"2023-10-25 03:55:00","5","CBTCSCF01","S-CSCF ID=0","5787602","82.337","99.733"
"2023-10-25 04:00:00","5","CBTCSCF01","S-CSCF ID=0","5787756","82.026","99.741"
"2023-10-25 04:05:00","5","CBTCSCF01","S-CSCF ID=0","5787826","82.115","99.739"
"2023-10-25 04:10:00","5","CBTCSCF01","S-CSCF ID=0","5787881","81.644","99.727"
"2023-10-25 04:15:00","5","CBTCSCF01","S-CSCF ID=0","5788458","82.371","99.75"
"2023-10-25 04:20:00","5","CBTCSCF01","S-CSCF ID=0","5790168","83.022","99.736"
"2023-10-25 04:25:00","5","CBTCSCF01","S-CSCF ID=0","5793136","83.802","99.716"
"2023-10-25 04:30:00","5","CBTCSCF01","S-CSCF ID=0","5795683","84.151","99.75"
"2023-10-25 04:35:00","5","CBTCSCF01","S-CSCF ID=0","5797963","83.683","99.724"
"2023-10-25 04:40:00","5","CBTCSCF01","S-CSCF ID=0","5801336","84.076","99.743"
"2023-10-25 04:45:00","5","CBTCSCF01","S-CSCF ID=0","5805053","84.135","99.731"
"2023-10-25 04:50:00","5","CBTCSCF01","S-CSCF ID=0","5810362","85.029","99.725"
"2023-10-25 04:55:00","5","CBTCSCF01","S-CSCF ID=0","5817766","85.755","99.729"
"2023-10-25 05:00:00","5","CBTCSCF01","S-CSCF ID=0","5824849","85.929","99.711"
"2023-10-25 05:05:00","5","CBTCSCF01","S-CSCF ID=0","5830622","84.85","99.732"
"2023-10-25 05:10:00","5","CBTCSCF01","S-CSCF ID=0","5837276","85.256","99.693"
"2023-10-25 05:15:00","5","CBTCSCF01","S-CSCF ID=0","5844884","85.224","99.707"
"2023-10-25 05:20:00","5","CBTCSCF01","S-CSCF ID=0","5853136","86.059","99.71"
"2023-10-25 05:25:00","5","CBTCSCF01","S-CSCF ID=0","5862778","86.62","99.692"
"2023-10-25 05:30:00","5","CBTCSCF01","S-CSCF ID=0","5872310","86.508","99.712"
"2023-10-25 05:35:00","5","CBTCSCF01","S-CSCF ID=0","5882053","86.703","99.685"
"2023-10-25 05:40:00","5","CBTCSCF01","S-CSCF ID=0","5891829","86.656","99.68"
"2023-10-25 05:45:00","5","CBTCSCF01","S-CSCF ID=0","5901687","86.776","99.682"
"2023-10-25 05:50:00","5","CBTCSCF01","S-CSCF ID=0","5912540","86.827","99.676"
"2023-10-25 05:55:00","5","CBTCSCF01","S-CSCF ID=0","5923438","87.049","99.687"
"2023-10-25 06:00:00","5","CBTCSCF01","S-CSCF ID=0","5933874","86.906","99.647"
"2023-10-25 06:05:00","5","CBTCSCF01","S-CSCF ID=0","5943518","86.928","99.651"
"2023-10-25 06:10:00","5","CBTCSCF01","S-CSCF ID=0","5952596","86.908","99.66"
"2023-10-25 06:15:00","5","CBTCSCF01","S-CSCF ID=0","5961598","86.992","99.65"
"2023-10-25 06:20:00","5","CBTCSCF01","S-CSCF ID=0","5969702","86.925","99.628"
"2023-10-25 06:25:00","5","CBTCSCF01","S-CSCF ID=0","5977212","87.564","99.614"
"2023-10-25 06:30:00","5","CBTCSCF01","S-CSCF ID=0","5984798","86.907","99.653"
"2023-10-25 06:35:00","5","CBTCSCF01","S-CSCF ID=0","5991246","86.818","99.624"
"2023-10-25 06:40:00","5","CBTCSCF01","S-CSCF ID=0","5997261","86.469","99.622"
"2023-10-25 06:45:00","5","CBTCSCF01","S-CSCF ID=0","6002589","86.489","99.615"
"2023-10-25 06:50:00","5","CBTCSCF01","S-CSCF ID=0","6007203","86.446","99.624"
"2023-10-25 06:55:00","5","CBTCSCF01","S-CSCF ID=0","6012063","86.464","99.597"
"2023-10-25 07:00:00","5","CBTCSCF01","S-CSCF ID=0","6016373","86.623","99.586"
"2023-10-25 07:05:00","5","CBTCSCF01","S-CSCF ID=0","6020551","85.923","99.599"
"2023-10-25 07:10:00","5","CBTCSCF01","S-CSCF ID=0","6024974","86.031","99.605"
"2023-10-25 07:15:00","5","CBTCSCF01","S-CSCF ID=0","6028917","85.783","99.566"
"2023-10-25 07:20:00","5","CBTCSCF01","S-CSCF ID=0","6033042","86.028","99.57"
"2023-10-25 07:25:00","5","CBTCSCF01","S-CSCF ID=0","6036827","85.76","99.589"
"2023-10-25 07:30:00","5","CBTCSCF01","S-CSCF ID=0","6040459","85.536","99.588"
"2023-10-25 07:35:00","5","CBTCSCF01","S-CSCF ID=0","6044008","85.291","99.569"
"2023-10-25 07:40:00","5","CBTCSCF01","S-CSCF ID=0","6047313","85.016","99.551"
"2023-10-25 07:45:00","5","CBTCSCF01","S-CSCF ID=0","6050493","85.203","99.547"
"2023-10-25 07:50:00","5","CBTCSCF01","S-CSCF ID=0","6053924","85.274","99.588"
"2023-10-25 07:55:00","5","CBTCSCF01","S-CSCF ID=0","6056950","84.945","99.551"
"2023-10-25 08:00:00","5","CBTCSCF01","S-CSCF ID=0","6061035","84.964","99.555"
"2023-10-25 08:05:00","5","CBTCSCF01","S-CSCF ID=0","6064737","84.704","99.573"
"2023-10-25 08:10:00","5","CBTCSCF01","S-CSCF ID=0","6067937","84.502","99.533"
"2023-10-25 08:15:00","5","CBTCSCF01","S-CSCF ID=0","6070949","84.523","99.536"
"2023-10-25 08:20:00","5","CBTCSCF01","S-CSCF ID=0","6074390","84.485","99.547"
"2023-10-25 08:25:00","5","CBTCSCF01","S-CSCF ID=0","6077949","84.387","99.538"
"2023-10-25 08:30:00","5","CBTCSCF01","S-CSCF ID=0","6081044","84.604","99.543"
"2023-10-25 08:35:00","5","CBTCSCF01","S-CSCF ID=0","6084341","84.78","99.549"
"2023-10-25 08:40:00","5","CBTCSCF01","S-CSCF ID=0","6087159","84.321","99.542"
"2023-10-25 08:45:00","5","CBTCSCF01","S-CSCF ID=0","6089738","84.2","99.527"
"2023-10-25 08:50:00","5","CBTCSCF01","S-CSCF ID=0","6092351","84.316","99.531"
"2023-10-25 08:55:00","5","CBTCSCF01","S-CSCF ID=0","6094628","84.237","99.505"
"2023-10-25 09:00:00","5","CBTCSCF01","S-CSCF ID=0","6096482","84.411","99.522"
"2023-10-25 09:05:00","5","CBTCSCF01","S-CSCF ID=0","6098830","84.239","99.512"
"2023-10-25 09:10:00","5","CBTCSCF01","S-CSCF ID=0","6100613","83.848","99.515"
"2023-10-25 09:15:00","5","CBTCSCF01","S-CSCF ID=0","6102592","83.755","99.489"
"2023-10-25 09:20:00","5","CBTCSCF01","S-CSCF ID=0","6104693","83.894","99.523"
"2023-10-25 09:25:00","5","CBTCSCF01","S-CSCF ID=0","6106390","83.683","99.509"
"2023-10-25 09:30:00","5","CBTCSCF01","S-CSCF ID=0","6108440","83.62","99.514"
"2023-10-25 09:35:00","5","CBTCSCF01","S-CSCF ID=0","6110119","84.096","99.497"
"2023-10-25 09:40:00","5","CBTCSCF01","S-CSCF ID=0","6111749","84.143","99.508"
"2023-10-25 09:45:00","5","CBTCSCF01","S-CSCF ID=0","6113616","83.945","99.513"
"2023-10-25 09:50:00","5","CBTCSCF01","S-CSCF ID=0","6115561","84.182","99.508"
"2023-10-25 09:55:00","5","CBTCSCF01","S-CSCF ID=0","6116967","83.982","99.5"
"2023-10-25 10:00:00","5","CBTCSCF01","S-CSCF ID=0","6119022","84.013","99.513"
"2023-10-25 10:05:00","5","CBTCSCF01","S-CSCF ID=0","6120811","83.904","99.468"
"2023-10-25 10:10:00","5","CBTCSCF01","S-CSCF ID=0","6122183","83.755","99.49"
"2023-10-25 10:15:00","5","CBTCSCF01","S-CSCF ID=0","6123238","84.362","99.441"
"2023-10-25 10:20:00","5","CBTCSCF01","S-CSCF ID=0","6123745","83.771","99.51"
"2023-10-25 10:25:00","5","CBTCSCF01","S-CSCF ID=0","6124571","83.809","99.468"
"2023-10-25 10:30:00","5","CBTCSCF01","S-CSCF ID=0","6125278","83.888","99.471"
"2023-10-25 10:35:00","5","CBTCSCF01","S-CSCF ID=0","6125905","83.778","99.445"
"2023-10-25 10:40:00","5","CBTCSCF01","S-CSCF ID=0","6126615","84.005","99.495"
"2023-10-25 10:45:00","5","CBTCSCF01","S-CSCF ID=0","6127388","84.026","99.455"
"2023-10-25 10:50:00","5","CBTCSCF01","S-CSCF ID=0","6128243","83.712","99.494"
"2023-10-25 10:55:00","5","CBTCSCF01","S-CSCF ID=0","6129408","83.925","99.48"
